478468,4090699
480109,4157199
475147,4218181
481066,4252347
523111,4290237
542479,4320807
564405,4370855
570433,4416190
617243,4427858
638837,4413430
598354,4230749
571495,4133465
533370,4076883
533370,4076883
478468,4090699
